userid,movieid,rating
189960,5952,3.0
7269,135567,4.5
150625,969,3.5
69109,2394,4.0
71543,222757,2.5
122436,96829,4.5
63898,106920,2.5
101266,1270,4.0
136908,6863,3.5
89639,85414,3.5
1522,4995,3.5
70192,182715,3.5
13985,2716,4.5
114899,5541,3.5
162854,1690,3.0
115199,3752,1.0
186517,86882,4.0
177839,4595,2.0
135399,160438,4.0
164366,2324,5.0
108860,1321,4.0
29800,4368,3.0
75070,4973,3.5
120106,4993,4.0
143536,3301,4.5
166779,42730,4.0
186161,86725,0.5
105345,4027,5.0
5811,6934,0.5
84224,158783,4.5
12682,3098,4.0
184433,3113,2.0
143116,8810,5.0
162355,901,1.0
26380,5618,5.0
176343,1089,4.0
142299,197651,3.5
41881,122918,4.0
132839,380,3.5
175325,154450,3.0
92776,54503,5.0
7267,1376,4.0
154386,81834,4.0
31337,6617,3.0
121851,1594,3.0
85920,1544,3.0
120764,4447,0.5
188599,2624,4.5
31543,7579,3.5
101185,1711,4.5
130428,3827,3.0
150288,1663,5.0
168435,6058,3.0
88369,2517,4.0
51844,318,4.0
15324,6333,1.0
110084,56782,1.0
52603,30822,3.0
57148,49278,3.0
151386,4022,3.0
45789,1955,3.0
50820,4255,0.5
153883,784,3.0
110613,88125,4.5
119623,2367,3.0
185565,2916,4.0
127570,1197,4.0
52946,161,5.0
118888,206653,4.5
66397,71579,2.5
190652,3178,3.0
119293,48780,4.0
36315,8255,4.0
177145,47610,3.5
31611,152081,4.0
141930,2771,3.0
10763,233993,4.5
135195,6837,4.0
148487,87028,2.5
70713,6188,4.0
152805,5445,4.0
23876,1792,5.0
102994,1225,3.0
76588,48516,3.0
182195,678,4.0
100311,6863,3.0
170504,40815,4.5
197254,589,5.0
125805,166534,4.5
124817,2921,4.0
135067,4816,3.0
135029,5377,3.5
108319,1453,1.0
177433,366,4.0
149490,2706,2.5
97978,543,5.0
179963,2105,4.0
66061,1690,4.0
40325,7090,4.0
96738,231,4.0
70385,112852,5.0
31082,166528,4.0
42756,8501,4.0
165626,1997,3.5
146514,2132,3.0
128628,2571,5.0
155158,173925,4.0
78972,94799,3.5
135029,292,3.0
59511,2161,5.0
151510,1556,1.0
47978,2356,1.0
29681,1588,2.0
46939,91653,4.0
95754,1089,4.0
10947,1228,4.0
142986,67734,3.5
52792,4720,4.5
68939,1270,4.0
141437,2012,2.5
47881,5630,4.5
46351,23,0.5
2012,733,5.0
41002,1614,4.0
5351,4975,4.0
47531,26094,5.0
139499,480,3.0
142774,7323,4.5
106970,4226,5.0
86519,2671,4.0
55326,778,1.5
134819,1222,5.0
81581,551,3.0
157326,1957,4.0
132903,112940,3.5
127539,377,3.0
113857,50,4.0
143556,110,5.0
73157,79132,5.0
105198,1094,2.5
160171,293,4.0
133723,253,1.0
102448,2599,0.5
35411,5198,3.0
146046,3395,2.5
144582,18,4.0
72271,99,3.0
107603,183611,4.5
36720,2804,4.5
175022,7070,4.0
64871,2324,4.5
193205,1391,4.0
154138,1206,4.5
24972,4306,4.0
142672,5493,3.0
160470,148369,3.0
109944,4025,3.0
187247,77364,3.5
60002,91535,4.0
101561,152081,4.0
129330,4226,4.5
188971,653,3.0
139091,6298,2.0
181104,1255,3.5
175717,653,3.0
8337,5266,3.0
44839,4401,3.0
43675,83613,3.5
163311,100083,3.5
8972,5481,4.0
180290,1127,3.5
141002,3114,4.0
105523,1693,3.0
191295,589,4.0
157703,5254,2.0
105101,63082,4.5
77603,40815,4.0
197226,2797,5.0
117635,2657,3.5
38124,2046,3.0
117768,1013,3.0
57523,3527,4.0
33774,4973,5.0
55835,802,3.0
109618,1208,4.0
106141,110,4.0
175108,1722,4.0
63998,76251,3.5
57749,140523,3.5
77448,5400,3.0
45303,16,5.0
91898,8368,4.5
181008,89492,4.5
199994,303,3.0
108397,4886,5.0
133004,19,3.0
76211,1298,4.5
36150,480,4.0
126218,116823,3.5
168069,104913,4.0
152931,750,5.0
114113,5505,4.0
79846,3578,4.5
111806,458,0.5
160098,832,3.5
1305,54286,5.0
59580,4287,3.0
25536,466,3.0
136602,836,4.0
44117,49772,5.0
181114,65682,5.0
165205,5,4.0
121376,102716,4.0
41232,6262,3.5
90138,902,5.0
79974,5380,5.0
134209,260,5.0
170621,8361,3.0
15658,165,0.5
96899,2378,2.0
85305,22,2.0
127824,111759,4.5
132460,55080,4.0
167218,32587,4.5
165399,3751,4.0
16466,2485,3.0
105475,116738,2.5
106056,94959,4.5
54196,592,3.0
175326,778,4.5
1883,48,0.5
172973,177,4.0
107567,4774,3.0
42649,177237,3.5
2702,2726,5.0
79783,3300,2.0
12242,318,4.0
128852,1213,3.5
112964,172083,2.0
91239,457,5.0
143111,8665,4.0
187978,1186,3.5
76484,49530,4.0
67960,16,2.5
179005,2997,5.0
188439,6754,3.5
15379,2571,5.0
167234,180,3.5
132261,48780,4.5
158699,202439,4.0
98067,926,4.0
96725,933,3.5
198144,4229,3.0
10901,590,5.0
157844,1676,4.0
181085,169984,5.0
64403,2752,4.0
37491,68319,2.5
124664,2836,4.0
118658,2858,4.5
141094,1298,1.0
24891,780,4.0
127428,8781,3.0
73845,3483,2.0
151354,296,4.0
106611,2291,4.5
146215,6610,4.0
6588,224052,4.0
101552,1032,3.0
77397,1810,3.0
104697,1704,1.5
81897,95058,3.0
53248,6378,5.0
43800,2105,5.0
116951,170,4.0
9993,4034,2.0
121213,3421,4.0
128879,168366,3.0
186389,6023,5.0
137892,81562,2.5
182965,6787,5.0
109920,91630,2.0
127521,8977,1.5
125764,852,3.5
134350,58998,4.0
152598,50,4.0
38795,8147,4.5
20713,64957,2.0
102150,5618,4.0
104802,224,4.0
97482,2986,3.0
25235,164981,3.0
103440,441,4.0
151157,141,3.0
81810,1396,3.0
111990,53996,3.0
195185,4232,3.0
126222,726,4.0
189700,5903,3.0
66317,3683,3.5
129104,5445,3.5
133277,6440,3.0
68988,44,4.0
129926,1221,4.0
175325,4416,3.5
151203,426,3.0
152351,2302,3.0
85535,2959,5.0
80235,293,4.5
162621,296,5.0
83457,8965,0.5
186009,134853,4.0
181310,60,3.0
13580,5618,4.0
98112,148671,4.0
164967,1772,1.0
66108,7458,3.0
17953,122912,4.0
32387,858,5.0
8950,39,2.0
186444,2005,5.0
5761,4232,2.0
126337,3020,3.0
120228,464,2.5
6345,904,5.0
57029,65817,3.0
108927,52281,4.0
141159,1449,5.0
107817,1204,4.0
127628,166461,4.5
181632,3364,3.5
58985,8949,4.0
103299,899,5.0
1279,2976,2.0
69503,1275,4.0
159393,6807,5.0
113320,53519,2.5
119612,17,5.0
36699,55284,2.5
81972,171,3.0
98289,72011,4.5
80708,1210,4.0
119002,6188,4.5
68979,1242,4.0
118995,2613,5.0
136611,296,5.0
54798,4133,3.0
189405,339,5.0
199846,231,3.5
106336,1573,3.0
103399,1188,5.0
166246,6377,4.0
145874,27773,3.0
48317,1059,2.0
169869,595,4.0
107547,1603,1.0
80401,27660,5.0
11943,2858,5.0
184550,60074,2.5
22563,53953,3.0
96772,296,5.0
175893,6281,3.0
80860,349,4.0
186328,4133,3.0
101372,6947,4.0
186772,3476,4.0
173345,2987,5.0
43303,164179,4.0
191482,79057,1.0
39003,6870,3.5
33710,46578,4.0
64846,924,5.0
45585,1208,3.5
1322,159,3.0
102566,95441,3.5
78665,106491,3.0
68913,5060,5.0
151196,4973,4.5
156338,102194,3.0
165190,1907,3.5
36438,188317,2.0
51781,2469,3.5
24221,52245,3.5
152196,296,3.0
43386,80463,4.0
144780,1212,5.0
63998,140174,3.0
112060,6711,5.0
194185,1183,4.0
83000,5078,2.0
20528,173941,0.5
146655,1945,4.0
49403,3671,2.0
42559,922,5.0
194531,6350,4.0
77438,2470,3.0
98190,3702,3.5
55660,2877,3.0
167698,7318,0.5
120133,736,5.0
53103,4874,4.5
113553,68073,4.0
117020,1,3.0
56901,6612,4.0
73942,6385,5.0
132631,88812,2.5
172548,1917,1.5
15772,208,4.0
99276,149096,3.0
100356,1968,5.0
116164,200822,3.0
60283,96751,3.0
61778,1219,5.0
142276,8903,1.0
49701,2730,4.5
113654,2067,2.5
59065,1094,5.0
133878,34426,1.5
71037,3262,4.5
105781,1834,4.0
134160,6484,4.0
138312,122900,2.5
150624,356,4.0
5406,140,3.0
38176,5026,4.5
197985,1265,3.5
182386,2006,3.0
135314,97921,3.0
90626,454,2.5
73479,6541,3.5
50275,47,4.0
162074,924,4.0
24643,186,3.0
198141,73017,3.5
58207,4299,4.0
191537,112852,4.0
93619,364,4.5
162130,112852,5.0
144987,79523,3.5
103013,3160,3.0
64712,88129,4.5
29896,1240,2.5
16705,5989,3.5
199994,296,5.0
31345,737,2.0
191201,57274,1.5
88626,194448,4.5
188625,562,3.5
36487,6218,4.5
140162,6291,4.0
33146,2701,2.0
187665,2006,4.0
18199,58295,4.0
10578,4701,1.5
52044,593,4.0
83046,55768,2.0
184323,3210,3.5
95239,3752,1.0
27567,1258,4.5
60319,60007,4.0
68114,2338,3.5
67329,4673,3.5
115328,3074,2.0
97454,2334,2.0
4080,93982,2.5
53868,53322,3.5
36802,3617,0.5
124505,71745,0.5
81645,1079,5.0
21507,1265,4.0
167035,2011,4.0
120178,1095,4.0
27999,6659,3.5
101553,3250,4.5
58538,2581,3.5
103013,110328,3.0
123465,74706,3.5
33359,2396,2.5
80154,112552,4.0
141607,69219,3.5
198113,33660,4.5
80946,3977,3.5
199648,296,4.5
194452,1580,3.5
17386,59387,4.0
152457,1951,3.0
185479,7022,3.5
20932,2243,5.0
139868,45722,4.0
7546,930,5.0
196378,799,3.0
118193,1213,4.0
53153,454,4.0
346,4914,5.0
86519,4310,4.0
95387,154,5.0
101079,3534,3.0
39130,82459,3.0
66756,2701,3.0
7574,67087,3.5
58655,51086,2.0
16207,135143,3.0
69365,2329,4.5
124440,1396,5.0
115290,595,4.5
76615,52287,4.0
67343,942,4.0
19626,112171,3.0
163409,32596,3.5
57853,4226,4.0
199816,879,3.5
194353,72226,3.5
16335,4993,3.5
33566,185319,5.0
189333,4661,2.5
77114,4366,3.5
38672,74458,4.0
40194,83,3.0
19830,1247,4.0
7718,80917,3.5
148863,3505,5.0
20121,112852,5.0
43858,1958,3.5
187995,68205,4.0
3066,53322,4.5
131116,6973,1.5
33000,4247,1.5
170288,1333,4.0
38554,3948,4.0
129279,3128,1.0
192749,2857,3.5
191018,56367,5.0
169594,4896,3.0
124452,2149,3.5
168985,7147,4.0
150794,319,3.5
97505,1396,5.0
19898,3571,3.0
123359,1909,4.0
140437,36523,1.5
77996,161131,1.0
87492,31696,4.5
181784,86882,4.0
64503,3147,4.0
111244,104,3.5
141874,49530,3.0
110754,138210,3.0
66233,40870,4.0
53564,5254,3.0
143429,3793,3.5
82050,213253,1.0
155547,41569,3.0
189044,2894,2.0
139269,99114,5.0
146950,1197,3.0
86841,57669,5.0
41069,1911,2.0
70478,1265,5.0
67895,2761,4.0
114646,318,4.5
36279,1092,5.0
130553,5219,2.5
41656,2379,1.0
49013,3105,4.0
177297,7293,3.5
181547,6790,2.0
27243,3255,4.0
99965,2291,3.5
85738,595,3.0
8235,8529,2.5
31361,135603,5.0
197846,3134,5.0
111731,1210,4.0
116181,356,5.0
77067,2959,5.0
162039,342,1.0
159674,3157,0.5
102448,1610,3.5
163284,293,2.0
139829,2858,4.0
140660,2012,1.5
170440,356,4.0
60911,457,5.0
132120,104,3.5
4549,110102,3.5
21830,3996,4.0
105047,163,3.5
135334,653,3.5
122061,4027,3.5
38631,165551,4.0
166806,41716,4.0
148597,55908,3.0
113165,4858,4.0
66580,543,2.0
46145,58559,4.0
129192,2866,4.5
94119,55451,4.5
64620,51255,4.0
26485,373,4.5
190131,5952,4.0
183503,3556,2.0
140303,1527,4.0
27375,79132,3.0
65423,223,4.5
114362,40278,4.0
198165,1959,5.0
62387,207313,5.0
119979,58998,3.0
14683,1358,5.0
134232,595,3.0
186152,2028,4.0
51130,4027,4.0
104290,193950,4.0
69020,1719,4.5
74876,1641,4.0
17279,1197,5.0
94927,2947,3.0
77589,1488,2.0
177542,6534,3.0
105721,3729,4.5
176432,2232,3.5
124401,200054,4.0
124224,380,4.0
143019,7844,3.5
146603,1380,3.5
56286,4369,4.5
155890,2997,5.0
108213,70286,5.0
436,588,3.0
119851,216937,1.5
157643,222,3.0
160503,79287,3.0
1022,122886,4.0
161120,592,5.0
196316,1959,3.0
161001,153,3.0
189961,1573,2.0
96406,119145,4.5
130345,86911,3.5
176164,3081,4.0
114686,2948,3.0
111808,72011,3.5
94388,4963,3.5
101371,47,3.5
93606,8366,4.0
36111,594,5.0
54783,7084,5.0
31447,1499,2.0
95144,8961,4.5
48671,104,4.0
69606,2571,5.0
144505,81564,3.5
149955,131724,4.0
99012,4700,2.0
70340,5445,4.5
20397,112175,4.0
84017,2763,5.0
68103,2589,4.0
138683,1,4.0
92903,2829,2.0
49204,8641,4.0
25836,2745,3.0
52009,1610,3.0
131608,6936,3.5
43465,5673,0.5
106856,1284,3.0
153345,1259,4.0
79480,2735,1.5
123303,1247,4.0
3301,1732,2.5
28,4926,2.0
175394,592,3.0
64115,195159,4.0
38014,70286,4.0
127335,7943,2.5
26989,230669,1.0
156942,2939,3.0
130553,100383,3.0
68113,381,3.0
63895,111,5.0
76870,1104,4.0
95672,2398,5.0
199478,56775,3.0
198045,593,4.5
125801,2395,1.5
121352,1206,3.0
89021,410,3.0
174192,1265,4.0
38162,837,3.5
54854,281208,3.0
15851,293,4.5
3005,189333,4.0
56386,1596,4.0
27844,56174,3.5
140816,2291,5.0
194653,546,2.5
61624,1357,4.0
159752,95088,3.0
58086,1270,5.0
185966,1911,3.0
78268,1104,3.5
89744,95441,3.5
29549,93510,3.5
59459,81847,3.5
15752,8874,3.5
17476,8783,4.5
159262,1917,3.0
168665,161,5.0
186677,4993,3.0
195615,594,5.0
119300,1198,5.0
65784,46335,5.0
568,3365,3.5
106492,608,4.5
84854,1089,4.0
24806,3802,3.5
173765,54503,3.5
141289,270526,1.5
127670,27728,3.5
149180,30707,0.5
94973,5995,4.0
130991,1587,3.5
121411,53121,2.0
31854,1097,1.5
27531,1214,5.0
64341,1732,4.5
194453,116797,4.0
80188,223,4.5
7044,380,4.0
57304,8154,3.5
5602,53318,3.0
19147,2720,2.0
47066,5010,3.0
65866,3499,4.5
7550,36363,5.0
128713,2765,5.0
101616,4022,3.5
177247,3675,4.0
9427,858,3.0
130746,3699,2.0
194843,106489,5.0
123559,178667,3.0
44271,2080,3.5
30363,899,3.0
128711,40815,4.0
138,3760,3.0
191517,34048,3.0
95710,2505,3.0
58417,2011,4.0
200427,1266,4.0
11551,69951,3.0
36303,92259,4.0
196281,1391,3.0
47002,5418,5.0
125682,1235,5.0
110590,5669,2.5
50738,585,2.0
76555,383,4.0
64604,48516,4.5
113987,736,0.5
100819,1422,2.0
141951,2795,3.0
186085,3745,2.0
85082,56715,5.0
14031,7371,5.0
171683,2699,2.0
119247,203513,1.5
129374,965,4.0
15996,2527,4.0
126049,2657,5.0
9429,2099,4.0
7248,68358,3.0
17385,541,4.0
40247,62439,1.5
168992,117590,3.5
26025,45950,4.0
62934,3098,4.0
153358,420,1.0
135957,1416,2.0
54098,150,4.0
15752,65514,3.5
178359,2858,4.0
123465,3113,1.0
104645,96079,4.0
142376,1453,3.0
182996,7386,1.5
34463,3147,3.0
138555,4776,4.0
10202,6982,4.5
200110,48520,4.0
145355,44,3.5
172289,2301,3.5
17294,6755,3.5
77984,2385,1.0
49912,8969,5.0
187526,500,4.0
63616,2406,3.0
91137,2762,4.0
129705,26974,3.5
44537,187595,3.0
97413,81591,4.0
9564,51575,5.0
173809,3851,4.0
33779,4771,2.0
25373,4498,3.0
58052,1974,0.5
5951,2739,3.0
140083,156387,3.5
123831,122882,5.0
133878,152753,1.0
189893,8961,4.5
127685,8665,4.0
74503,8376,3.0
148294,3430,4.0
96399,539,3.5
53103,44195,4.5
122949,1213,3.0
38688,18,4.0
66331,7361,4.5
195687,5370,2.5
57410,69644,3.5
12472,7153,3.5
143363,6881,3.0
168387,160,3.0
139379,5956,4.0
153595,69757,2.5
22755,4133,0.5
35606,165,2.0
10642,318,5.0
105340,837,4.0
132807,59315,3.0
44981,6659,3.5
195966,356,5.0
107931,2384,5.0
197892,4974,2.5
66187,2403,3.0
161944,2916,3.5
160860,33004,3.5
58248,48516,4.5
9783,553,4.0
28371,3755,3.0
151152,122886,3.5
45018,538,3.5
45730,104841,3.0
2212,1945,5.0
158335,2366,3.0
95987,1203,4.0
103288,260,5.0
93816,3925,4.0
13808,648,3.0
63529,4700,3.0
164793,96667,3.5
42262,216,3.0
69574,3798,3.0
25653,1779,4.0
199903,4011,3.0
147846,1200,3.5
181756,208,3.0
158857,562,3.0
38396,4361,4.5
100974,27700,2.0
96023,1887,2.0
164793,3927,3.0
24178,2012,4.0
20932,3326,4.0
89509,119145,4.5
32401,431,4.0
143132,34405,4.5
61686,54910,4.0
36568,97306,3.0
136315,79132,4.5
34644,56174,4.0
77625,1527,3.5
116287,8371,3.5
142913,4011,5.0
105967,3752,0.5
139268,48516,5.0
4552,4432,4.5
72448,750,4.5
134308,63992,3.5
51780,303,2.0
16385,44195,4.5
73431,115617,5.0
24212,3105,4.5
190235,108188,3.0
40256,4239,4.0
13134,3948,4.0
190021,1391,4.0
43205,6156,2.0
143449,96610,4.0
150238,3793,3.0
123819,72998,4.5
63066,9,3.0
150652,2104,3.0
6750,69757,5.0
91195,95441,4.0
60523,236995,4.5
154756,5218,0.5
150791,81591,5.0
15309,1247,2.0
134777,6377,3.5
158278,1240,4.0
7590,63992,3.5
162031,420,2.0
25998,7361,1.5
171043,199179,3.0
200567,27156,5.0
140939,202439,5.0
108730,60684,4.0
198001,5989,4.5
91102,7444,3.5
87177,6946,0.5
171652,1265,5.0
148322,2716,4.5
99054,44191,3.5
34874,36513,2.0
40944,410,5.0
28403,902,3.0
58397,1215,4.0
90604,110,5.0
45233,273,4.0
181235,8961,3.5
121822,8798,4.5
95485,2085,4.0
2013,2891,4.0
183401,47044,2.0
155007,924,3.5
81573,3793,2.0
105440,5364,5.0
183536,225,4.0
47199,235,3.0
102753,2040,3.0
74502,7293,3.0
137655,1339,2.0
22003,3507,4.0
153907,1641,4.0
166586,93510,4.0
132640,508,3.0
136479,118700,4.0
58597,1752,5.0
4629,996,4.0
78249,117851,5.0
109117,3147,4.0
121216,6577,2.5
93942,161,3.0
58093,5957,5.0
178311,8368,3.0
20732,3483,5.0
18812,423,2.0
98304,333,3.0
102294,89480,2.5
197280,5989,4.5
163021,4890,5.0
46944,91630,3.5
137130,780,3.0
13946,59900,0.5
87569,79132,2.5
57304,128838,3.5
17863,77843,3.5
180001,212583,5.0
59803,2540,2.0
80359,1377,3.0
22293,1187,4.0
137383,299,4.0
157629,5952,4.0
98028,468,4.0
45585,2951,3.0
38066,593,5.0
107815,4327,4.0
44259,171763,3.5
190132,8965,4.0
179644,1183,4.5
85659,48082,4.5
200771,94959,4.0
142485,115569,4.5
164504,2947,4.0
121258,10,4.0
8689,74750,3.5
73966,53125,3.5
129575,1721,3.0
164645,1422,4.0
39693,91869,3.5
8314,42004,4.5
18059,494,4.0
47275,112556,3.0
196132,6377,4.5
173550,3911,3.0
181985,3508,3.0
113914,96079,4.0
143068,216,2.0
130182,2375,3.0
63161,3527,4.0
35376,82852,3.0
120685,1653,4.0
102030,89745,4.5
113914,112290,1.0
24411,38038,3.0
60539,45447,4.0
171882,5630,3.0
17035,2541,0.5
139484,1717,1.5
683,5418,4.0
74970,1810,4.0
52522,115680,3.0
112448,362,5.0
55020,731,3.0
143553,90746,4.0
16639,45,4.0
79795,5329,4.0
149556,144620,4.0
58569,348,5.0
30484,6951,2.5
70039,1263,4.0
164617,300,4.0
98208,3260,4.0
133602,1676,2.0
112755,8528,4.5
144757,116797,2.5
72210,36517,4.0
66632,2457,3.0
170578,1100,3.5
161372,376,3.0
96852,2717,4.0
77965,3861,1.0
30568,1961,4.0
112556,97913,4.0
194653,5010,3.0
144665,78637,2.5
199478,188697,0.5
175260,5568,4.0
154822,2600,3.5
66493,515,5.0
7092,3830,3.0
23582,4467,3.0
11848,3147,4.0
69655,1028,4.0
184207,91500,3.5
117147,592,3.0
115957,104841,4.0
99709,52722,3.0
7748,1263,4.0
21452,3441,4.0
29623,183897,4.0
100287,1136,4.0
173085,1419,4.0
53107,2249,3.0
27030,2985,4.0
11304,329,3.0
70606,34048,4.0
140999,1542,4.0
200158,3221,5.0
83543,170,2.0
130588,1036,3.5
196474,2094,3.5
186194,305,3.0
197317,8961,1.5
142235,5449,3.5
143880,924,4.0
87198,53996,2.0
46362,337,4.0
179821,6936,5.0
14133,1343,4.0
32838,996,3.0
95303,435,2.0
109920,106782,3.0
76475,260,5.0
91097,249866,0.5
30020,3702,3.0
107580,1653,5.0
78652,1950,3.0
49825,616,3.0
112826,254072,2.5
60702,2807,1.0
131728,1259,3.5
111918,27773,4.5
159855,2959,5.0
21998,4920,4.0
26056,5669,5.0
31473,2000,4.5
95743,89745,4.5
29415,8861,4.5
185494,45186,2.5
48710,27660,0.5
150884,1178,5.0
184320,43679,3.0
154845,122882,4.5
7794,8957,3.0
128142,1721,4.0
180799,135569,4.0
51735,2716,3.0
170958,138036,3.5
113343,296,4.5
187937,3091,4.5
53321,2770,2.0
129806,597,3.5
122544,183837,3.5
119247,2303,1.0
168394,2987,4.0
71575,1219,4.0
4252,762,2.5
71215,4973,4.0
54260,912,4.0
70397,266544,5.0
33199,1949,3.0
88230,80917,3.5
17638,2959,5.0
75559,110553,3.5
187947,272525,3.5
2323,1619,3.0
43679,3478,4.0
9136,6252,3.0
8991,1293,4.0
127342,4809,4.0
191434,68358,0.5
90954,1259,4.0
78592,208,2.5
185955,34153,3.5
24090,372,3.0
12042,68791,3.0
92858,930,2.0
102705,150,4.0
193674,139385,3.0
200323,31878,3.5
62470,161634,4.5
142163,500,5.0
44465,3471,3.0
177316,2786,1.0
186679,1200,4.0
53826,112552,3.0
77245,8638,4.5
16560,55820,4.5
21997,4878,3.5
64282,7149,3.0
31982,30707,5.0
108579,1148,5.0
184408,1610,3.5
120613,2692,3.0
109844,8810,2.5
69347,648,2.0
82463,3969,3.5
40190,1097,3.5
23723,1136,3.5
111045,166461,4.0
103375,122914,4.5
169455,86644,2.5
192971,49649,1.0
70640,99114,4.5
56298,52245,5.0
57597,5540,4.5
146603,102194,4.0
67827,33794,4.0
59768,296,3.0
149895,437,3.0
145339,106696,4.0
102761,6016,4.0
137788,337,3.5
39753,1217,4.0
25472,3996,2.5
84657,5902,4.5
157986,1617,3.5
25331,2908,5.0
18938,4027,3.5
13814,3269,3.0
48470,4776,3.0
50759,25893,3.5
141616,1371,5.0
48366,16,4.0
6587,86432,3.5
193652,273891,3.5
49526,318,5.0
454,1259,2.5
200611,455,3.5
72140,3826,4.0
88482,2700,3.5
184814,367,3.5
113607,4886,4.0
36287,296,5.0
149211,8938,5.0
23541,7444,3.0
26078,5377,4.0
28959,589,3.0
32483,590,4.0
146799,1573,3.0
115526,1206,4.0
197904,784,3.5
102028,2018,2.0
48507,3724,3.5
87446,253,4.5
63376,2701,2.0
107608,3988,3.0
141136,279812,2.5
170897,4430,3.5
75596,2450,1.0
83803,902,3.0
194127,164909,2.5
45932,27878,5.0
112503,7361,5.0
154000,2333,4.0
96529,140956,2.5
44443,168418,2.5
119723,508,3.0
69344,3264,3.5
148205,3498,4.0
50978,4411,3.5
72999,122914,5.0
142519,2161,2.5
7603,592,5.0
138059,70183,1.0
104511,4865,2.0
49122,2542,5.0
19015,96917,1.0
139755,66427,2.5
174097,1272,4.5
45381,85414,5.0
115368,8644,3.5
16543,41997,3.5
185964,4027,4.5
181400,21,4.0
199685,2692,3.0
127938,2080,5.0
120646,95510,3.0
130169,2108,4.0
59612,527,4.0
193425,246846,4.5
163274,5269,4.5
8508,2617,3.5
82160,1366,4.0
159638,783,3.0
44361,5415,4.0
171257,1244,5.0
24081,2571,0.5
170749,2712,4.5
123465,103849,3.0
19855,2694,4.0
137508,58154,4.0
38355,67087,4.0
23570,5218,3.5
176899,3512,3.0
16501,2335,4.0
138728,1513,4.5
66254,2393,3.5
187070,54785,3.5
45190,35836,2.0
129830,6979,3.0
17614,81834,5.0
133978,1035,4.5
192438,431,4.0
84477,5666,3.0
99022,475,4.0
71844,3204,4.0
165320,5833,3.5
19425,7162,4.0
130889,1833,5.0
180727,1022,4.0
95068,68269,3.0
199424,2706,5.0
186938,170731,1.0
7431,784,0.5
7183,1049,3.5
196281,5218,3.5
34887,3072,3.0
126034,293,5.0
137322,58301,4.0
87706,2731,5.0
13012,31689,3.0
185128,3108,5.0
61352,141536,1.0
195951,39,2.0
52999,902,4.0
16406,72169,5.0
26378,527,4.5
186467,475,3.0
135116,46976,3.0
186837,195163,0.5
123391,72011,4.5
67310,1282,2.0
102324,2701,2.5
54710,4022,3.5
47281,185,5.0
169431,2916,4.0
22476,2671,3.0
71345,50912,3.5
147662,81562,4.5
189645,1747,4.0
145496,56587,2.0
38119,2351,4.5
105893,1358,5.0
10518,33493,2.0
132481,31658,4.0
24759,3108,1.0
92191,1275,1.0
87606,355,2.5
129002,33493,2.5
116157,1180,4.0
48710,4270,2.5
32319,204704,5.0
174622,43919,1.5
167125,111,4.5
104592,457,3.0
144758,26565,3.0
31862,318,4.0
33467,2090,4.0
200326,1093,3.0
142947,1499,2.0
99535,81537,3.5
194651,3507,4.5
184069,930,4.0
59564,4447,5.0
92626,168492,3.5
45829,7153,5.0
26267,107137,0.5
180440,2617,3.0
63298,1393,2.0
132315,4305,2.0
91898,1721,5.0
188981,239484,3.0
162348,380,3.0
189145,1237,5.0
174041,3753,4.0
141032,51094,3.5
6637,93510,4.5
105475,163208,2.5
114374,5049,3.0
64849,1093,3.0
151661,2324,5.0
173900,96829,5.0
99310,86882,4.0
9322,4270,3.0
78247,32587,3.5
79027,34,2.0
142450,1259,4.0
153419,6902,3.5
121343,1243,5.0
163409,4025,3.5
194730,179877,3.5
12582,1028,3.0
116167,107,3.0
90959,969,4.0
92708,1240,4.5
64198,41997,4.0
162897,2288,4.0
23094,1271,4.0
115405,3190,1.0
120718,1405,4.5
86671,2355,4.5
122948,1982,3.0
86180,6333,4.0
94570,1120,4.0
175403,3994,3.0
85345,2389,4.0
44995,3752,3.5
151545,3507,2.5
198263,1193,4.0
177841,7708,3.0
148957,2320,4.0
154381,56367,3.5
27514,57951,3.0
75495,1014,3.0
76988,1225,3.0
106890,40819,3.0
6508,1233,4.5
157190,3977,1.5
96081,3682,3.0
127317,2321,3.0
105043,1079,4.0
85742,88744,3.5
42367,2917,4.0
59756,58559,5.0
56494,551,2.0
159101,380,3.0
89193,187723,3.5
82333,165601,4.0
41515,1,3.0
87732,8636,5.0
131501,593,5.0
146454,296,4.0
15467,6125,3.0
36686,1220,4.5
163044,1200,2.0
16636,1288,4.0
74300,3392,2.5
37956,3705,3.0
194712,1644,2.5
135572,1291,3.0
24093,6721,5.0
189558,103772,5.0
27299,93326,3.0
159945,4846,4.0
106088,3763,3.5
56956,1208,5.0
135013,8665,4.5
72260,480,4.0
199143,171765,4.0
77455,60069,4.0
195171,4306,4.5
43703,1207,4.5
166995,115713,4.0
177444,2716,3.5
42499,1997,4.0
23303,3998,2.5
153767,5147,4.5
199004,166369,4.0
130574,6281,5.0
7420,129354,2.5
133722,4027,4.5
113715,78039,4.0
131635,112183,3.0
87890,61024,2.0
68840,1210,5.0
153401,106002,4.0
57651,142488,4.5
15882,339,4.0
16405,6323,3.5
31128,6333,4.0
102501,1722,4.5
122501,30812,5.0
29721,3083,5.0
19085,3512,4.5
125454,1356,4.5
75772,66097,3.5
19373,6818,3.0
129665,527,5.0
130177,89039,3.0
71731,5943,0.5
158239,750,4.5
107874,4254,0.5
